Date,Open,High,Low,Close,Volume,EMA_fast,EMA_slow,SMA_long,RSI,MACD,MACD_Signal,MACD_Hist,BB_Mid,BB_Upper,BB_Lower,BB_Width,BB_Pct,Vol_MA,Vol_Ratio,ATR,ATR_Pct,StochRSI,StochRSI_K,StochRSI_D,Sig_EMA,Sig_SMA,Sig_RSI,Sig_MACD,Sig_BB,Sig_Vol,EMA_Cross,MACD_Cross,Score,Buy_Signal,Sell_Signal
2025-06-03,8990.5673828125,9065.074847310947,8891.224096814572,8990.5673828125,128318100,9154.633610249273,8831.4732157467,,52.54238643634037,177.1139703295994,238.93561549463047,-61.82164516503107,9205.397021484376,9758.346839485364,8652.447203483387,12.013600645587912,0.3057421924393403,115137960.0,1.1144725857571214,184.49473959741474,2.052092284521643,0.045503509573299857,0.015167836524433322,0.11018549342991879,1,0,0,-1,0,0,0,0,0,False,False
2025-06-04,9040.238672963093,9065.07449349321,8891.223749782383,8916.0595703125,93357200,9131.912273112437,8834.790327690456,,49.18032364195175,137.32934982841653,218.6143623613877,-81.28501253297117,9212.84775390625,9744.534733439774,8681.160774372725,11.542293843032168,0.2208995188727991,111575945.0,0.8367144011193453,191.59067991889748,2.148826826559464,0.0,0.015167836524433322,0.028287574257146664,1,0,0,-1,0,0,0,0,0,False,False
2025-06-05,8940.895154936974,8990.566794686625,8841.551875437675,8866.3876953125,95529000,9106.624218083873,8836.029440146223,,36.53842809255802,100.63162750038646,195.01781538918746,-94.386187888801,9210.36416015625,9748.315525889475,8672.412794423026,11.681435313065805,0.1802903693952775,111741445.0,0.8549110851394485,180.9467343210534,2.0408168528059822,0.0,0.015167836524433322,0.015167836524433322,1,0,0,-1,0,0,0,0,0,False,False
2025-06-10,8916.059183980082,9040.23828125,8891.223364526099,9040.23828125,80406400,9100.301747909218,8844.03762999343,,44.067764981872465,84.60147438369131,172.93454718808826,-88.33307280439695,9216.573095703125,9742.964394414537,8690.181796991712,11.422711961278157,0.33250595622991297,111442485.0,0.7215058063358871,182.72070973890342,2.021193513426269,0.1444040074393166,0.04813466914643891,0.026156780731768515,1,0,0,-1,0,0,0,0,0,False,False
2025-06-11,9040.239025811465,9065.074847310947,8990.5673828125,8990.5673828125,56632600,9089.850855995244,8849.783894809863,,41.66668851152622,67.1157673726484,151.7707912250003,-84.65502385235189,9217.814892578124,9741.82639394941,8693.803391206839,11.369538387957915,0.2831655324635621,111831090.0,0.5064119468029865,180.94672309809553,2.0126285182403065,0.0983541268743606,0.08091937810455911,0.04807396125847712,1,0,0,-1,0,0,0,0,0,False,False
2025-06-12,8940.895119863015,9065.07421875,8940.895119863015,9065.07421875,41337300,9087.491176257601,8858.226652611438,,36.363629864336204,58.594852582686144,133.13560349653747,-74.54075091385133,9220.2984375,9740.729263764759,8699.86761123524,11.288806534680223,0.350869499925594,110028855.0,0.37569508471209667,172.07678781535196,1.8982391502038904,0.0,0.08091937810455911,0.06999114178518571,1,0,0,-1,0,0,0,0,0,False,False
2025-06-13,9040.238908846952,9065.074730025104,8916.059802956197,8965.7314453125,83318000,9075.895011405686,8862.44252683501,,34.48274225652318,43.32639493647184,115.17376178452436,-71.84736684805252,9222.78203125,9737.54285743855,8708.021205061452,11.162810189904949,0.25032036932493085,109214030.0,0.7628873323326683,168.5288131492411,1.8796995446183258,0.0,0.03278470895812024,0.06487448838907948,1,0,0,-1,0,0,0,0,0,False,False
2025-06-16,8866.3876953125,8940.895154936974,8841.551875437675,8866.3876953125,57825000,9055.941933682525,8862.597239324323,,20.754676386557065,22.945322479337847,96.72807392348707,-73.78275144414923,9219.056640625,9743.396466899501,8694.716814350499,11.375129727784254,0.16370192798603908,109746905.0,0.5268941297251162,159.65890509319485,1.8007209991235058,0.0,0.0,0.03790136235422645,1,0,1,-1,0,0,0,0,1,False,False
2025-06-17,8916.060033036329,9040.239142131542,8916.060033036329,9015.4033203125,54927900,9052.08111336157,8868.589634657194,,29.8245674547139,18.603046936232204,81.10306852603611,-62.50002158980391,9209.122314453125,9741.328129964935,8676.916498941315,11.55823100919286,0.31800368532770557,105043155.0,0.5229079419787039,161.4329422422327,1.7906347226697004,0.14026616861889016,0.04675538953963009,0.026513366165916777,1,0,1,-1,0,0,0,0,1,False,False
2025-06-18,8891.223396901334,8965.730855534586,8841.5517578125,8841.5517578125,86270200,9032.030698547373,8867.529325761323,,25.39681152708542,1.1204779558938753,65.10655041200768,-63.9860724561138,9190.49541015625,9747.470057466424,8633.520762846078,12.120666459278583,0.18675086556549514,104286600.0,0.8272414672642506,168.52894925877484,1.906101483937598,0.07896026292341855,0.07307547718076961,0.03994362224013323,1,0,1,-1,0,0,0,0,1,False,False
